Radial distance r (atomic units), theoretical Hartree potential (atomic units), calculated Hartree potential (atomic units) with 1000 points
4.874874874874875, 0.2050631997924817, 0.20611037615933367
4.884884884884885, 0.20464426117225093, 0.20568765401778466
4.894894894894895, 0.20422701314145228, 0.20526663794079988
4.904904904904905, 0.20381144575591514, 0.20484731788945243
4.914914914914915, 0.20339754914534838, 0.20442968389946714
4.924924924924925, 0.20298531351271296, 0.2040137260805852
4.934934934934935, 0.20257472913359964, 0.20359943461593413
4.944944944944945, 0.2021657863556125, 0.20318679976140352
4.954954954954955, 0.2017584755977577, 0.20277581184502644
4.964964964964965, 0.2013527873498379, 0.2023664612663663
4.974974974974975, 0.20094871217185178, 0.20195873849590879
4.984984984984985, 0.20054624069339938, 0.20155263407446017
4.994994994994995, 0.20014536361309193, 0.20114813861255007
5.005005005005005, 0.19974607169796785, 0.20074524278983966
5.015015015015015, 0.1993483557829132, 0.2003439373545359
5.025025025025025, 0.1989522067700879, 0.19994421312281016
5.035035035035035, 0.19855761562835642, 0.1995460609782225
5.045045045045045, 0.19816457339272428, 0.19914947187115103
5.055055055055055, 0.19777307116377899, 0.19875443681822647
5.065065065065065, 0.19738310010713614, 0.19836094690177136
5.075075075075075, 0.1969946514528908, 0.19796899326924494
5.085085085085085, 0.19660771649507328, 0.19757856713269253
5.095095095095095, 0.19622228659111, 0.19718965976820008
5.105105105105105, 0.19583835316128945, 0.19680226251535357
5.115115115115115, 0.19545590768823246, 0.19641636677670318
5.125125125125125, 0.1950749417163675, 0.1960319640172325
5.135135135135135, 0.1946954468514107, 0.19564904576383213
5.145145145145145, 0.19431741475985034, 0.19526760360477857
5.155155155155155, 0.19394083716843624, 0.19488762918921748
5.165165165165165, 0.1935657058636735, 0.19450911422665124
5.175175175175175, 0.1931920126913208, 0.19413205048643192
5.185185185185185, 0.1928197495558934, 0.19375642979725818
5.195195195195195, 0.1924489084201704, 0.19338224404667698
5.205205205205205, 0.19207948130470656, 0.19300948518058983
5.215215215215215, 0.1917114602873485, 0.1926381452027631
5.225225225225225, 0.19134483750275502, 0.19226821617434345
5.235235235235235, 0.1909796051419222, 0.19189969021337686
5.245245245245245, 0.1906157554517122, 0.1915325594943326
5.255255255255255, 0.1902532807343869, 0.19116681624763115
5.265265265265265, 0.1898921733471453, 0.19080245275917648
5.275275275275275, 0.18953242570166512, 0.1904394613698927
5.285285285285285, 0.1891740302636488, 0.1900778344752646
5.295295295295295, 0.1888169795523733, 0.18971756452488256
5.305305305305305, 0.18846126614024428, 0.1893586440219917
5.315315315315315, 0.1881068826523538, 0.1890010655230446
5.325325325325325, 0.18775382176604252, 0.18864482163725857
5.335335335335335, 0.1874020762104655, 0.18828990502617673
5.345345345345345, 0.1870516387661622, 0.18793630840323305
5.355355355355355, 0.18670250226462998, 0.1875840245333212
5.365365365365365, 0.18635465958790184, 0.18723304623236772
5.375375375375375, 0.18600810366812767, 0.1868833663669084
5.385385385385385, 0.18566282748715948, 0.1865349778536691
5.395395395395395, 0.18531882407614014, 0.18618787365914993
5.405405405405405, 0.1849760865150962, 0.18584204679921365
5.415415415415415, 0.18463460793253392, 0.18549749033867707
5.425425425425425, 0.1842943815050392, 0.1851541973909069
5.435435435435435, 0.18395540045688133, 0.18481216111741885
5.445445445445445, 0.1836176580596197, 0.18447137472748032
5.455455455455455, 0.1832811476317147, 0.184131831477717
5.465465465465465, 0.1829458625381418, 0.18379352467172252
5.475475475475475, 0.182611796190009, 0.1834564476596722
5.485485485485485, 0.18227894204417808, 0.1831205938379399
5.495495495495495, 0.18194729360288903, 0.18278595664871838
5.505505505505505, 0.18161684441338782, 0.1824525295796432
5.515515515515515, 0.18128758806755763, 0.18212030616341998
5.525525525525525, 0.18095951820155348, 0.181789279977455
5.535535535535535, 0.18063262849543996, 0.1814594446434891
5.545545545545545, 0.1803069126728323, 0.18113079382723496
5.555555555555555, 0.17998236450054075, 0.18080332123801757
5.565565565565565, 0.17965897778821807, 0.1804770206284182
5.575575575575575, 0.17933674638801014, 0.18015188579392097
5.585585585585585, 0.17901566419421, 0.17982791057256356
5.595595595595595, 0.17869572514291449, 0.17950508884458988
5.605605605605605, 0.17837692321168463, 0.1791834145321071
5.615615615615615, 0.1780592524192084, 0.17886288159874475
5.625625625625625, 0.17774270682496707, 0.17854348404931772
5.635635635635635, 0.17742728052890422, 0.17822521592949137
5.645645645645645, 0.1771129676710979, 0.1779080713254507
5.655655655655655, 0.17679976243143553, 0.1775920443635718
5.665665665665665, 0.1764876590292921, 0.1772771292100962
5.675675675675675, 0.17617665172321073, 0.17696332007080876
5.685685685685685, 0.17586673481058665, 0.17665061119071793
5.6956956956956954, 0.17555790262735357, 0.17633899685373886
5.7057057057057055, 0.17525014954767315, 0.17602847138237984
5.7157157157157155, 0.17494346998362711, 0.17571902913743104
5.7257257257257255, 0.17463785838491214, 0.1754106645176564
5.7357357357357355, 0.17433330923853754, 0.17510337195948794
5.7457457457457455, 0.1740298170685256, 0.17479714593672324
5.7557557557557555, 0.17372737643561464, 0.17449198096022536
5.7657657657657655, 0.1734259819369646, 0.17418787157762536
5.7757757757757755, 0.17312562820586558, 0.17388481237302775
5.7857857857857855, 0.17282630991144854, 0.17358279796671847
5.7957957957957955, 0.17252802175839904, 0.17328182301487535
5.8058058058058055, 0.17223075848667316, 0.17298188220928154
5.8158158158158155, 0.17193451487121622, 0.17268297027704094
5.8258258258258255, 0.17163928572168383, 0.17238508198029667
5.8358358358358355, 0.17134506588216564, 0.17208821211595185
5.8458458458458455, 0.17105185023091127, 0.17179235551539282
5.8558558558558556, 0.170759633680059, 0.17149750704421504
5.865865865865866, 0.17046841117536657, 0.17120366160195116
5.875875875875876, 0.17017817769594465, 0.17091081412180179
5.885885885885886, 0.16988892825399257, 0.17061895957036854
5.895895895895896, 0.16960065789453627, 0.1703280929473893
5.905905905905906, 0.16931336169516886, 0.17003820928547625
5.915915915915916, 0.1690270347657932, 0.1697493036498557
5.925925925925926, 0.16874167224836709, 0.1694613711381108
5.935935935935936, 0.16845726931665028, 0.1691744068799261
5.945945945945946, 0.16817382117595425, 0.16888840603683472
5.955955955955956, 0.16789132306289384, 0.1686033638019672
5.965965965965966, 0.1676097702451411, 0.16831927539980351
5.975975975975976, 0.16732915802118153, 0.16803613608592632
5.985985985985986, 0.16704948172007245, 0.16775394114677705
5.995995995995996, 0.1667707367012031, 0.16747268589941386
6.006006006006006, 0.16649291835405758, 0.16719236569127177
6.016016016016016, 0.16621602209797925, 0.16691297589992501
6.026026026026026, 0.16594004338193757, 0.1666345119328515
6.036036036036036, 0.16566497768429678, 0.1663569692271993
6.046046046046046, 0.16539082051258683, 0.16608034324955492
6.056056056056056, 0.16511756740327624, 0.1658046294957144
6.066066066066066, 0.16484521392154694, 0.1655298234904554
6.076076076076076, 0.16457375566107105, 0.16525592078731233
6.086086086086086, 0.16430318824378978, 0.16498291696835266
6.096096096096096, 0.16403350731969416, 0.1647108076439555
6.106106106106106, 0.16376470856660774, 0.16443958845259246
6.116116116116116, 0.16349678768997117, 0.16416925506060961
6.126126126126126, 0.1632297404226287, 0.16389980316201244
6.136136136136136, 0.16296356252461655, 0.16363122847825168
6.146146146146146, 0.1626982497829532, 0.16336352675801175
6.156156156156156, 0.16243379801143132, 0.16309669377700067
6.166166166166166, 0.1621702030504118, 0.1628307253377419
6.176176176176176, 0.1619074607666194, 0.16256561726936813
6.186186186186186, 0.1616455670529402, 0.16230136542741677
6.196196196196196, 0.16138451782822089, 0.16203796569362708
6.206206206206206, 0.16112430903706984, 0.16177541397573952
6.216216216216216, 0.16086493664965976, 0.16151370620729627
6.226226226226226, 0.16060639666153217, 0.16125283834744403
6.236236236236236, 0.16034868509340372, 0.16099280638073818
6.246246246246246, 0.16009179799097395, 0.16073360631694894
6.256256256256256, 0.15983573142473478, 0.16047523419086884
6.266266266266266, 0.15958048148978193, 0.16021768606212222
6.276276276276276, 0.15932604430562752, 0.15996095801497628
6.286286286286286, 0.1590724160160147, 0.15970504615815365
6.296296296296296, 0.15881959278873373, 0.15944994662464687
6.306306306306306, 0.1585675708154396, 0.15919565557153412
6.316316316316316, 0.15831634631147137, 0.15894216917979676
6.326326326326326, 0.15806591551567295, 0.15868948365413865
6.336336336336336, 0.15781627469021553, 0.15843759522280654
6.346346346346346, 0.15756742012042146, 0.15818650013741242
6.356356356356356, 0.15731934811458975, 0.15793619467275738
6.366366366366366, 0.157072055003823, 0.15768667512665657
6.376376376376376, 0.15682553714185588, 0.1574379378197665
6.386386386386386, 0.15657979090488497, 0.15718997909541285
6.396396396396396, 0.15633481269140034, 0.15694279531942062
6.406406406406406, 0.15609059892201824, 0.1566963828799451
6.416416416416417, 0.15584714603931546, 0.1564507381873048
6.426426426426427, 0.15560445050766505, 0.15620585767381528
6.436436436436437, 0.15536250881307354, 0.1559617377936252
6.446446446446447, 0.15512131746301921, 0.1557183750225529
6.456456456456457, 0.15488087298629236, 0.1554757658579248
6.466466466466467, 0.15464117193283627, 0.1552339068184156
6.476476476476477, 0.15440221087359016, 0.15499279444388875
6.486486486486487, 0.15416398640033294, 0.15475242529523953
6.496496496496497, 0.15392649512552872, 0.1545127959542387
6.506506506506507, 0.1536897336821733, 0.15427390302337773
6.516516516516517, 0.1534536987236424, 0.15403574312571516
6.526526526526527, 0.15321838692354064, 0.15379831290472468
6.536536536536537, 0.15298379497555223, 0.153561609024144
6.546546546546547, 0.15274991959329284, 0.15332562816782566
6.556556556556557, 0.1525167575101626, 0.1530903670395882
6.566566566566567, 0.15228430547920055, 0.15285582236306952
6.576576576576577, 0.15205256027294, 0.1526219908815809
6.586586586586587, 0.15182151868326565, 0.15238886935796253
6.596596596596597, 0.15159117752127138, 0.15215645457444016
6.606606606606607, 0.15136153361711946, 0.1519247433324829
6.616616616616617, 0.1511325838199012, 0.15169373245266246
6.626626626626627, 0.15090432499749826, 0.1514634187745133
6.636636636636637, 0.1506767540364456, 0.15123379915639426
6.646646646646647, 0.15044986784179545, 0.15100487047535102
6.656656656656657, 0.15022366333698223, 0.15077662962698005
6.666666666666667, 0.14999813746368884, 0.1505490735252935
6.676676676676677, 0.14977328718171407, 0.15032219910258535
6.686686686686687, 0.14954910946884092, 0.15009600330929848
6.696696696696697, 0.1493256013207064, 0.1498704831138932
6.706706706706707, 0.14910275975067197, 0.1496456355027166
6.716716716716717, 0.14888058178969535, 0.14942145747987307
6.726726726726727, 0.14865906448620345, 0.149197946067096
6.736736736736737, 0.14843820490596615, 0.14897509830362046
6.746746746746747, 0.14821800013197137, 0.14875291124605694
6.756756756756757, 0.14799844726430092, 0.14853138196826632
6.766766766766767, 0.14777954342000768, 0.14831050756123554
6.776776776776777, 0.14756128573299365, 0.14809028513295464
6.786786786786787, 0.14734367135388884, 0.14787071180829475
6.796796796796797, 0.14712669744993165, 0.14765178472888704
6.806806806806807, 0.1469103612048498, 0.14743350105300257
6.816816816816817, 0.14669465981874238, 0.14721585795543335
6.826826826826827, 0.14647959050796305, 0.14699885262737442
6.836836836836837, 0.1462651505050039, 0.14678248227630658
6.846846846846847, 0.14605133705838064, 0.14656674412588047
6.856856856856857, 0.14583814743251838, 0.1463516354158014
6.866866866866867, 0.14562557890763858, 0.14613715340171515
6.876876876876877, 0.14541362877964698, 0.14592329535509485
6.886886886886887, 0.14520229436002216, 0.14571005856312863
6.896896896896897, 0.1449915729757055, 0.14549744032860823
6.906906906906907, 0.14478146196899147, 0.14528543796981871
6.916916916916917, 0.14457195869741932, 0.14507404882042876
6.926926926926927, 0.14436306053366546, 0.14486327022938222
6.936936936936937, 0.14415476486543657, 0.14465309956079028
6.946946946946947, 0.14394706909536398, 0.14444353419382466
6.956956956956957, 0.14373997064089855, 0.14423457152261177
6.966966966966967, 0.14353346693420652, 0.1440262089561273
6.976976976976977, 0.1433275554220664, 0.14381844391809245
6.986986986986987, 0.14312223356576648, 0.14361127384687014
6.996996996996997, 0.1429174988410031, 0.14340469619536278
7.007007007007007, 0.14271334873778022, 0.14319870843091045
7.017017017017017, 0.14250978076030915, 0.1429933080351901
7.027027027027027, 0.14230679242690977, 0.1427884925041154
7.037037037037037, 0.14210438126991198, 0.14258425934773777
7.047047047047047, 0.1419025448355583, 0.14238060609014766
7.057057057057057, 0.14170128068390717, 0.1421775302693773
7.067067067067067, 0.14150058638873705, 0.14197502943730358
7.077077077077077, 0.14130045953745124, 0.14177310115955222
7.087087087087087, 0.14110089773098344, 0.14157174301540243
7.097097097097097, 0.14090189858370442, 0.14137095259769247
7.107107107107107, 0.14070345972332876, 0.141170727512726
7.117117117117117, 0.14050557879082323, 0.14097106538017906
7.127127127127127, 0.140308253440315, 0.14077196383300794
7.137137137137137, 0.14011148133900134, 0.14057342051735758
7.147147147147147, 0.1399152601670596, 0.14037543309247108
7.157157157157157, 0.1397195876175581, 0.14017799923059968
7.167167167167167, 0.13952446139636765, 0.13998111661691326
7.177177177177177, 0.13932987922207393, 0.1397847829494121
7.187187187187187, 0.1391358388258903, 0.13958899593883894
7.197197197197197, 0.1389423379515717, 0.13939375330859188
7.207207207207207, 0.13874937435532875, 0.13919905279463782
7.217217217217217, 0.13855694580574307, 0.139004892145427
7.227227227227227, 0.13836505008368286, 0.13881126912180775
7.237237237237237, 0.13817368498221938, 0.13861818149694222
7.247247247247247, 0.13798284830654392, 0.13842562705622263
7.257257257257257, 0.13779253787388573, 0.13823360359718836
7.267267267267267, 0.13760275151343027, 0.1380421089294434
7.277277277277277, 0.1374134870662382, 0.13785114087457495
7.287287287287287, 0.1372247423851654, 0.13766069726607205
7.297297297297297, 0.1370365153347828, 0.13747077594924542
7.307307307307307, 0.1368488037912978, 0.13728137478114752
7.317317317317317, 0.13666160564247554, 0.1370924916304935
7.327327327327327, 0.1364749187875613, 0.13690412437758276
7.337337337337337, 0.13628874113720327, 0.1367162709142209
7.347347347347347, 0.13610307061337593, 0.1365289291436426
7.357357357357357, 0.13591790514930413, 0.13634209698043487
7.367367367367367, 0.13573324268938783, 0.13615577235046103
7.377377377377377, 0.13554908118912715, 0.1359699531907853
7.387387387387387, 0.1353654186150483, 0.13578463744959787
7.397397397397397, 0.13518225294463, 0.13559982308614063
7.407407407407407, 0.1349995821662304, 0.1354155080706336
7.4174174174174174, 0.1348174042790147, 0.1352316903842017
7.4274274274274275, 0.13463571729288332, 0.13504836801880218
7.4374374374374375, 0.13445451922840032, 0.13486553897715284
7.4474474474474475, 0.1342738081167231, 0.13468320127266048
7.4574574574574575, 0.13409358199953178, 0.13450135292935003
7.4674674674674675, 0.13391383892895978, 0.13431999198179453
7.4774774774774775, 0.13373457696752464, 0.1341391164750449
7.4874874874874875, 0.1335557941880595, 0.13395872446456122
7.4974974974974975, 0.13337748867364496, 0.13377881401614392
7.5075075075075075, 0.13319965851754176, 0.13359938320586548
7.5175175175175175, 0.13302230182312358, 0.13342043012000307
7.5275275275275275, 0.1328454167038107, 0.13324195285497134
7.5375375375375375, 0.13266900128300416, 0.13306394951725595
7.5475475475475475, 0.13249305369402004, 0.13288641822334743
7.5575575575575575, 0.1323175720800248, 0.1327093570996759
7.5675675675675675, 0.1321425545939707, 0.1325327642825457
7.5775775775775776, 0.131967999398532, 0.1323566379180712
7.587587587587588, 0.13179390466604138, 0.13218097616211255
7.597597597597598, 0.13162026857842712, 0.13200577718021234
7.607607607607608, 0.13144708932715055, 0.13183103914753241
7.617617617617618, 0.13127436511314403, 0.13165676024879147
7.627627627627628, 0.1311020941467497, 0.1314829386782028
7.637637637637638, 0.13093027464765808, 0.1313095726394129
7.647647647647648, 0.13075890484484778, 0.13113666034544028
7.657657657657658, 0.1305879829765253, 0.13096420001861472
7.667667667667668, 0.13041750729006535, 0.13079218989051727
7.677677677677678, 0.13024747604195178, 0.1306206282019203
7.687687687687688, 0.13007788749771865, 0.13044951320272843
7.697697697697698, 0.12990873993189225, 0.13027884315191957
7.707707707707708, 0.1297400316279329, 0.13010861631748663
7.717717717717718, 0.12957176087817784, 0.12993883097637954
7.727727727727728, 0.12940392598378408, 0.1297694854144479
7.737737737737738, 0.12923652525467197, 0.12960057792638366
7.747747747747748, 0.12906955700946907, 0.12943210681566483
7.757757757757758, 0.12890301957545441, 0.12926407039449905
7.767767767767768, 0.12873691128850334, 0.12909646698376792
7.777777777777778, 0.12857123049303257, 0.12892929491297164
7.787787787787788, 0.12840597554194585, 0.12876255252017413
7.797797797797798, 0.12824114479657994, 0.12859623815194848
7.807807807807808, 0.12807673662665092, 0.12843035016332288
7.817817817817818, 0.12791274941020106, 0.12826488691772692
7.827827827827828, 0.127749181533546, 0.1280998467869382
7.837837837837838, 0.12758603139122238, 0.12793522815102967
7.847847847847848, 0.12742329738593566, 0.12777102939831705
7.857857857857858, 0.12726097792850874, 0.12760724892530656
7.867867867867868, 0.1270990714378306, 0.12744388513664354
7.877877877877878, 0.12693757634080538, 0.12728093644506072
7.887887887887888, 0.12677649107230202, 0.12711840127132773
7.897897897897898, 0.1266158140751041, 0.1269562780442003
7.907907907907908, 0.12645554379986015, 0.12679456520037
7.917917917917918, 0.12629567870503433, 0.12663326118441476
7.927927927927928, 0.12613621725685725, 0.12647236444874904
7.937937937937938, 0.12597715792927766, 0.1263118734535751
7.947947947947948, 0.12581849920391397, 0.12615178666683413
7.957957957957958, 0.1256602395700063, 0.12599210256415788
7.967967967967968, 0.1255023775243692, 0.12583281962882092
7.977977977977978, 0.12534491157134414, 0.1256739363516926
7.987987987987988, 0.12518784022275295, 0.12551545123119026
7.997997997997998, 0.12503116199785103, 0.12535736277323192
8.008008008008009, 0.12487487542328145, 0.12519966949118985
8.018018018018019, 0.12471897903302902, 0.12504236990584447
8.028028028028029, 0.12456347136837477, 0.12488546254533814
8.038038038038039, 0.12440835097785088, 0.12472894594512995
8.048048048048049, 0.12425361641719583, 0.12457281864795021
8.058058058058059, 0.12409926624930989, 0.12441707920375575
8.068068068068069, 0.12394529904421107, 0.12426172616968532
8.078078078078079, 0.12379171337899113, 0.12410675811001533
8.088088088088089, 0.12363850783777215, 0.12395217359611588
8.098098098098099, 0.12348568101166338, 0.12379797120640726
8.108108108108109, 0.12333323149871826, 0.12364414952631671
8.118118118118119, 0.12318115790389189, 0.12349070714823539
8.128128128128129, 0.12302945883899881, 0.12333764267147569
8.138138138138139, 0.12287813292267097, 0.12318495470222907
8.148148148148149, 0.12272717878031617, 0.12303264185352383
8.158158158158159, 0.12257659504407666, 0.12288070274518358
8.168168168168169, 0.12242638035278812, 0.1227291360037857
8.178178178178179, 0.12227653335193886, 0.12257794026262027
8.188188188188189, 0.12212705269362947, 0.12242711416164918
8.198198198198199, 0.12197793703653259, 0.12227665634746578
8.208208208208209, 0.12182918504585304, 0.12212656547325446
8.218218218218219, 0.12168079539328822, 0.1219768401987508
8.228228228228229, 0.12153276675698893, 0.12182747919020193
8.238238238238239, 0.12138509782152018, 0.12167848112032711
8.248248248248249, 0.12123778727782265, 0.12152984466827868
8.258258258258259, 0.12109083382317402, 0.12138156851960323
8.268268268268269, 0.12094423616115102, 0.12123365136620318
8.278278278278279, 0.1207979930015913, 0.12108609190629835
8.288288288288289, 0.12065210306055602, 0.1209388888443881
8.298298298298299, 0.12050656506029227, 0.12079204089121366
8.308308308308309, 0.12036137772919613, 0.1206455467637206
8.318318318318319, 0.12021653980177578, 0.12049940518502171
8.328328328328329, 0.12007205001861494, 0.12035361488436018
8.338338338338339, 0.11992790712633652, 0.12020817459707271
8.348348348348349, 0.11978410987756662, 0.12006308306455347
8.358358358358359, 0.11964065703089871, 0.11991833903421772
8.368368368368369, 0.1194975473508581, 0.11977394125946605
8.378378378378379, 0.11935477960786665, 0.1196298884996488
8.388388388388389, 0.11921235257820774, 0.11948617952003061
8.398398398398399, 0.1190702650439914, 0.11934281309175543
8.408408408408409, 0.11892851579311993, 0.11919978799181154
8.418418418418419, 0.1187871036192534, 0.11905710300299703
8.428428428428429, 0.11864602732177575, 0.1189147569138854
8.438438438438439, 0.1185052857057609, 0.1187727485187914
8.448448448448449, 0.11836487758193917, 0.11863107661773724
8.458458458458459, 0.11822480176666396, 0.11848974001641885
8.468468468468469, 0.1180850570818786, 0.11834873752617249
8.478478478478479, 0.11794564235508351, 0.11820806796394163
8.488488488488489, 0.11780655641930352, 0.11806773015224392
8.498498498498499, 0.11766779811305547, 0.11792772291913854
8.508508508508509, 0.11752936628031604, 0.11778804509819372
8.518518518518519, 0.11739125977048974, 0.11764869552845439
8.528528528528529, 0.11725347743837718, 0.11750967305441026
8.538538538538539, 0.1171160181441435, 0.11737097652596401
8.548548548548549, 0.1169788807532872, 0.11723260479839955
8.558558558558559, 0.1168420641366089, 0.11709455673235089
8.568568568568569, 0.11670556717018056, 0.11695683119377077
8.578578578578579, 0.11656938873531478, 0.11681942705389986
8.588588588588589, 0.11643352771853441, 0.116682343189236
8.598598598598599, 0.11629798301154227, 0.11654557848150368
8.608608608608609, 0.11616275351119111, 0.11640913181762381
8.618618618618619, 0.11602783811945389, 0.11627300208968348
8.62862862862863, 0.11589323574339401, 0.11613718819490634
8.63863863863864, 0.11575894529513608, 0.1160016890356226
8.64864864864865, 0.1156249656918366, 0.11586650351923987
8.65865865865866, 0.115491295855655, 0.11573163055821373
8.66866866866867, 0.11535793471372481, 0.11559706907001868
8.67867867867868, 0.1152248811981251, 0.11546281797711935
8.68868868868869, 0.11509213424585205, 0.11532887620694167
8.6986986986987, 0.11495969279879069, 0.11519524269184463
8.70870870870871, 0.11482755580368696, 0.11506191636909184
8.71871871871872, 0.11469572221211984, 0.11492889618082347
8.72872872872873, 0.11456419098047367, 0.11479618107402849
8.73873873873874, 0.11443296106991079, 0.11466377000051675
8.74874874874875, 0.1143020314463442, 0.11453166191689164
8.75875875875876, 0.11417140108041052, 0.11439985578452272
8.76876876876877, 0.11404106894744308, 0.11426835056951862
8.77877877877878, 0.11391103402744523, 0.11413714524269998
8.78878878878879, 0.11378129530506377, 0.11400623877957275
8.7987987987988, 0.11365185176956265, 0.11387563016030165
8.80880880880881, 0.11352270241479674, 0.11374531836968374
8.81881881881882, 0.1133938462391859, 0.11361530239712204
8.82882882882883, 0.11326528224568916, 0.11348558123659978
8.83883883883884, 0.11313700944177896, 0.11335615388665415
8.84884884884885, 0.11300902683941584, 0.11322701935035098
8.85885885885886, 0.11288133345502305, 0.11309817663525892
8.86886886886887, 0.11275392830946142, 0.1129696247534242
8.87887887887888, 0.11262681042800445, 0.11284136272134553
8.88888888888889, 0.11249997884031343, 0.11271338955994883
8.8988988988989, 0.11237343258041294, 0.11258570429456272
8.90890890890891, 0.11224717068666624, 0.1124583059548935
8.91891891891892, 0.11212119220175114, 0.11233119357500092
8.92892892892893, 0.11199549617263567, 0.11220436619327365
8.93893893893894, 0.1118700816505543, 0.11207782285240506
8.94894894894895, 0.11174494769098398, 0.11195156259936942
8.95895895895896, 0.11162009335362058, 0.11182558448539782
8.96896896896897, 0.11149551770235533, 0.11169988756595449
8.97897897897898, 0.11137121980525153, 0.11157447090071333
8.98898898898899, 0.11124719873452128, 0.1114493335535344
8.998998998999, 0.11112345356650256, 0.11132447459244084
9.00900900900901, 0.11099998338163633, 0.11119989308959563
9.01901901901902, 0.11087678726444365, 0.11107558812127875
9.02902902902903, 0.11075386430350333, 0.11095155876786435
9.03903903903904, 0.11063121359142937, 0.11082780411379814
9.04904904904905, 0.11050883422484865, 0.11070432324757488
9.05905905905906, 0.11038672530437893, 0.11058111526171614
9.06906906906907, 0.11026488593460673, 0.11045817925274798
9.07907907907908, 0.11014331522406555, 0.11033551432117902
9.08908908908909, 0.11002201228521419, 0.11021311957147852
9.0990990990991, 0.10990097623441512, 0.11009099411205454
9.10910910910911, 0.10978020619191317, 0.10996913705523252
9.11911911911912, 0.10965970128181415, 0.10984754751723357
9.12912912912913, 0.10953946063206381, 0.1097262246181534
9.13913913913914, 0.10941948337442674, 0.10960516748194093
9.14914914914915, 0.1092997686444656, 0.10948437523637736
9.15915915915916, 0.1091803155815204, 0.1093638470130552
9.16916916916917, 0.1090611233286878, 0.10924358194735749
9.17917917917918, 0.10894219103280078, 0.1091235791784373
9.18918918918919, 0.1088235178444083, 0.10900383784919702
9.1991991991992, 0.10870510291775501, 0.10888435710626806
9.20920920920921, 0.10858694541076132, 0.10876513609999078
9.21921921921922, 0.10846904448500341, 0.10864617398439406
9.22922922922923, 0.10835139930569347, 0.10852746991717566
9.23923923923924, 0.10823400904165992, 0.10840902305968211
9.24924924924925, 0.108116872865328, 0.10829083257688915
9.25925925925926, 0.10799998995270035, 0.10817289763738207
9.26926926926927, 0.10788335948333758, 0.10805521741333629
9.27927927927928, 0.10776698064033924, 0.10793779108049793
9.28928928928929, 0.10765085261032474, 0.10782061781816474
9.2992992992993, 0.10753497458341442, 0.10770369680916686
9.30930930930931, 0.10741934575321073, 0.10758702723984792
9.31931931931932, 0.10730396531677955, 0.10747060830004625
9.32932932932933, 0.10718883247463175, 0.10735443918307602
9.33933933933934, 0.10707394643070457, 0.10723851908570876
9.34934934934935, 0.10695930639234341, 0.1071228472081548
9.35935935935936, 0.10684491157028358, 0.10700742275404496
9.36936936936937, 0.10673076117863228, 0.1068922449304122
9.37937937937938, 0.10661685443485056, 0.10677731294767362
9.38938938938939, 0.10650319055973542, 0.10666262601961227
9.3993993993994, 0.10638976877740222, 0.10654818336335943
9.40940940940941, 0.10627658831526691, 0.10643398419937676
9.41941941941942, 0.10616364840402857, 0.10632002775143849
9.42942942942943, 0.10605094827765196, 0.1062063132466141
9.43943943943944, 0.10593848717335028, 0.10609283991525056
9.44944944944945, 0.10582626433156793, 0.10597960699095531
9.45945945945946, 0.10571427899596347, 0.1058666137105788
9.46946946946947, 0.10560253041339264, 0.10575385931419747
9.47947947947948, 0.10549101783389149, 0.10564134304509665
9.48948948948949, 0.10537974051065958, 0.10552906414975377
9.4994994994995, 0.10526869770004342, 0.10541702187782144
9.50950950950951, 0.10515788866151984, 0.10530521548211086
9.51951951951952, 0.1050473126576796, 0.10519364421857512
9.52952952952953, 0.10493696895421101, 0.10508230734629281
9.53953953953954, 0.1048268568198837, 0.10497120412745158
9.54954954954955, 0.10471697552653256, 0.10486033382733188
9.55955955955956, 0.10460732434904156, 0.10474969571429076
9.56956956956957, 0.10449790256532798, 0.10463928905974583
9.57957957957958, 0.10438870945632646, 0.10452911313815927
9.58958958958959, 0.10427974430597325, 0.10441916722702188
9.5995995995996, 0.10417100640119073, 0.10430945060683747
9.60960960960961, 0.10406249503187166, 0.10419996256110699
9.61961961961962, 0.10395420949086392, 0.10409070237631311
9.62962962962963, 0.10384614907395504, 0.10398166934190461
9.63963963963964, 0.10373831307985702, 0.10387286275028104
9.64964964964965, 0.10363070081019111, 0.10376428189677744
9.65965965965966, 0.10352331156947286, 0.10365592607964919
9.66966966966967, 0.10341614466509698, 0.10354779460005675
9.67967967967968, 0.10330919940732261, 0.10343988676205083
9.68968968968969, 0.1032024751092585, 0.10333220187255734
9.6996996996997, 0.1030959710868483, 0.10322473924136265
9.70970970970971, 0.1029896866588559, 0.10311749818109878
9.71971971971972, 0.10288362114685105, 0.10301047800722879
9.72972972972973, 0.10277777387519484, 0.10290367803803235
9.73973973973974, 0.10267214417102537, 0.10279709759459099
9.74974974974975, 0.10256673136424353, 0.10269073600077401
9.75975975975976, 0.10246153478749889, 0.10258459258322408
9.76976976976977, 0.10235655377617549, 0.10247866667134299
9.77977977977978, 0.10225178766837797, 0.10237295759727762
9.78978978978979, 0.10214723580491768, 0.10226746469590586
9.7997997997998, 0.10204289752929878, 0.10216218730482275
9.80980980980981, 0.10193877218770456, 0.10205712476432652
9.81981981981982, 0.10183485912898378, 0.10195227641740491
9.82982982982983, 0.10173115770463713, 0.10184764160972141
9.83983983983984, 0.1016276672688037, 0.10174321968960173
